incident_id;event;timestamp;knowledge;u_priority_confirmation;notify;opened_at;sys_created_at;resolved_at;closed_at;reassignment_count;reopen_count;sys_mod_count;made_sla;caller_id;opened_by;sys_created_by;sys_updated_by;closed_code;resolved_by;assignment_group;assigned_to;location;category;subcategory;cmdb_ci;impact;urgency;priority;assignment_group;assigned_to;problem_id;caused_by
INC0000089;G;29/02/2016 09:14;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;2;0;3;True;Caller 4907;Opened by  180;Created by 81;Updated by 798;code 1;Resolved by 197;Group 58;Resolver 76;Location 108;Category 45;Subcategory 191;?;2 - Medium;3 - Low;4 - Low;Group 58;Resolver 76;?;?
INC0000089;A;29/02/2016 09:14;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;2;0;3;True;Caller 4907;Opened by  180;Created by 81;Updated by 798;code 1;Resolved by 197;Group 58;Resolver 76;Location 108;Category 45;Subcategory 191;?;2 - Medium;3 - Low;4 - Low;Group 58;Resolver 76;?;?
INC0000089;G;02/03/2016 11:42;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;4;True;Caller 4907;Opened by  180;Created by 81;Updated by 310;code 1;Resolved by 197;Group 33;?;Location 108;Category 45;Subcategory 191;?;2 - Medium;3 - Low;4 - Low;Group 33;?;?;?
INC0000089;A;02/03/2016 11:42;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;4;True;Caller 4907;Opened by  180;Created by 81;Updated by 310;code 1;Resolved by 197;Group 33;?;Location 108;Category 45;Subcategory 191;?;2 - Medium;3 - Low;4 - Low;Group 33;?;?;?
INC0000089;W;02/03/2016 14:20;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;5;True;Caller 4907;Opened by  180;Created by 81;Updated by 862;code 1;Resolved by 197;Group 33;Resolver 216;Location 108;Category 45;Subcategory 94;?;2 - Medium;3 - Low;4 - Low;Group 33;Resolver 216;?;?
INC0000089;W;02/03/2016 14:27;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;6;True;Caller 4907;Opened by  180;Created by 81;Updated by 862;code 1;Resolved by 197;Group 33;Resolver 216;Location 108;Category 45;Subcategory 94;?;2 - Medium;3 - Low;4 - Low;Group 33;Resolver 216;?;?
INC0000089;W;02/03/2016 14:30;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;7;True;Caller 4907;Opened by  180;Created by 81;Updated by 862;code 1;Resolved by 197;Group 33;Resolver 216;Location 108;Category 45;Subcategory 94;?;2 - Medium;3 - Low;4 - Low;Group 33;Resolver 216;?;?
INC0000089;K;03/03/2016 14:35;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;8;True;Caller 4907;Opened by  180;Created by 81;Updated by 862;code 1;Resolved by 197;Group 33;Resolver 216;Location 108;Category 45;Subcategory 94;?;2 - Medium;3 - Low;4 - Low;Group 33;Resolver 216;?;?
INC0000089;R;03/03/2016 14:35;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;8;True;Caller 4907;Opened by  180;Created by 81;Updated by 862;code 1;Resolved by 197;Group 33;Resolver 216;Location 108;Category 45;Subcategory 94;?;2 - Medium;3 - Low;4 - Low;Group 33;Resolver 216;?;?
INC0000089;C;08/03/2016 15:00;True;False;Do Not Notify;29/02/2016 08:51;29/02/2016 09:03;03/03/2016 14:35;08/03/2016 15:00;3;0;9;True;Caller 4907;Opened by  180;Created by 81;Updated by 908;code 1;Resolved by 197;Group 33;Resolver 216;Location 108;Category 45;Subcategory 94;?;2 - Medium;3 - Low;4 - Low;Group 33;Resolver 216;?;?
INC0000092;A;29/02/2016 08:55;True;False;Do Not Notify;29/02/2016 08:55;?;07/03/2016 08:45;12/03/2016 09:00;0;0;0;True;Caller 1811;Opened by  40;?;Updated by 908;code 5;Resolved by 99;Group 27;?;Location 172;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;?;?;?
INC0000092;A;29/02/2016 10:07;True;False;Do Not Notify;29/02/2016 08:55;?;07/03/2016 08:45;12/03/2016 09:00;0;0;1;True;Caller 1811;Opened by  40;?;Updated by 451;code 5;Resolved by 99;Group 27;?;Location 172;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;?;Problem ID  2;?
INC0000092;G;29/02/2016 13:55;True;False;Do Not Notify;29/02/2016 08:55;?;07/03/2016 08:45;12/03/2016 09:00;1;0;2;True;Caller 1811;Opened by  40;?;Updated by 336;code 5;Resolved by 99;Group 72;?;Location 172;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 72;?;Problem ID  2;?
INC0000092;A;29/02/2016 13:55;True;False;Do Not Notify;29/02/2016 08:55;?;07/03/2016 08:45;12/03/2016 09:00;1;0;2;True;Caller 1811;Opened by  40;?;Updated by 336;code 5;Resolved by 99;Group 72;?;Location 172;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 72;?;Problem ID  2;?
INC0000092;K;07/03/2016 08:45;True;False;Do Not Notify;29/02/2016 08:55;?;07/03/2016 08:45;12/03/2016 09:00;1;0;5;True;Caller 1811;Opened by  40;?;Updated by 402;code 5;Resolved by 99;Group 72;?;Location 172;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 72;?;Problem ID  2;?
INC0000092;R;07/03/2016 08:45;True;False;Do Not Notify;29/02/2016 08:55;?;07/03/2016 08:45;12/03/2016 09:00;1;0;5;True;Caller 1811;Opened by  40;?;Updated by 402;code 5;Resolved by 99;Group 72;?;Location 172;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 72;?;Problem ID  2;?
INC0000092;C;12/03/2016 09:00;True;False;Do Not Notify;29/02/2016 08:55;?;07/03/2016 08:45;12/03/2016 09:00;1;0;6;False;Caller 1811;Opened by  40;?;Updated by 908;code 5;Resolved by 99;Group 72;?;Location 172;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 72;?;Problem ID  2;?
INC0000093;K;29/02/2016 08:56;True;False;Do Not Notify;29/02/2016 08:56;?;?;05/03/2016 10:00;0;0;0;True;Caller 3545;Opened by  131;?;Updated by 908;code 7;Resolved by 66;Group 70;?;Location 93;Category 61;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;?;?
INC0000093;R;29/02/2016 08:56;True;False;Do Not Notify;29/02/2016 08:56;?;?;05/03/2016 10:00;0;0;0;True;Caller 3545;Opened by  131;?;Updated by 908;code 7;Resolved by 66;Group 70;?;Location 93;Category 61;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;?;?
INC0000093;C;05/03/2016 10:00;True;False;Do Not Notify;29/02/2016 08:56;?;?;05/03/2016 10:00;0;0;1;True;Caller 3545;Opened by  131;?;Updated by 908;code 7;Resolved by 66;Group 70;?;Location 93;Category 61;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;?;?
INC0000094;A;29/02/2016 08:58;True;False;Do Not Notify;29/02/2016 08:58;?;10/03/2016 10:45;24/03/2016 18:50;0;0;0;True;Caller 387;Opened by  433;?;Updated by 908;code 6;Resolved by 184;Group 66;Resolver 193;Location 204;Category 45;Subcategory 220;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;?;?
INC0000094;W;29/02/2016 09:11;True;False;Do Not Notify;29/02/2016 08:58;?;10/03/2016 10:45;24/03/2016 18:50;0;0;1;True;Caller 387;Opened by  433;?;Updated by 804;code 6;Resolved by 184;Group 66;Resolver 193;Location 204;Category 45;Subcategory 220;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;?;?
INC0000094;W;29/02/2016 14:24;True;False;Do Not Notify;29/02/2016 08:58;?;10/03/2016 10:45;24/03/2016 18:50;0;0;2;True;Caller 387;Opened by  433;?;Updated by 804;code 6;Resolved by 184;Group 66;Resolver 193;Location 204;Category 45;Subcategory 220;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;?;?
INC0000094;K;10/03/2016 10:45;True;False;Do Not Notify;29/02/2016 08:58;?;10/03/2016 10:45;24/03/2016 18:50;0;0;9;True;Caller 387;Opened by  433;?;Updated by 804;code 6;Resolved by 184;Group 66;Resolver 193;Location 204;Category 45;Subcategory 220;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;?;?
INC0000094;R;10/03/2016 10:45;True;False;Do Not Notify;29/02/2016 08:58;?;10/03/2016 10:45;24/03/2016 18:50;0;0;9;True;Caller 387;Opened by  433;?;Updated by 804;code 6;Resolved by 184;Group 66;Resolver 193;Location 204;Category 45;Subcategory 220;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;?;?
INC0000094;C;24/03/2016 18:50;True;False;Do Not Notify;29/02/2016 08:58;?;10/03/2016 10:45;24/03/2016 18:50;0;0;10;False;Caller 387;Opened by  433;?;Updated by 908;code 6;Resolved by 184;Group 66;Resolver 193;Location 204;Category 45;Subcategory 220;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 193;?;?
INC0000098;N;29/02/2016 09:08;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;0;0;0;True;Caller 4043;Opened by  24;Created by 13;Updated by 60;code 7;Resolved by 208;Group 70;?;Location 108;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;Problem ID  2;?
INC0000098;N;29/02/2016 09:11;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;0;0;1;True;Caller 4043;Opened by  24;Created by 13;Updated by 60;code 7;Resolved by 208;Group 70;?;Location 108;Category 53;Subcategory 194;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;Problem ID  2;?
INC0000098;G;29/02/2016 09:12;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;1;0;2;True;Caller 4043;Opened by  24;Created by 13;Updated by 60;code 7;Resolved by 208;Group 54;?;Location 108;Category 53;Subcategory 194;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000098;N;29/02/2016 09:12;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;1;0;2;True;Caller 4043;Opened by  24;Created by 13;Updated by 60;code 7;Resolved by 208;Group 54;?;Location 108;Category 53;Subcategory 194;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000098;N;29/02/2016 10:07;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;1;0;3;True;Caller 4043;Opened by  24;Created by 13;Updated by 451;code 7;Resolved by 208;Group 54;?;Location 108;Category 53;Subcategory 194;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000098;K;02/03/2016 14:51;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;1;0;4;True;Caller 4043;Opened by  24;Created by 13;Updated by 874;code 7;Resolved by 208;Group 54;?;Location 108;Category 53;Subcategory 194;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000098;R;02/03/2016 14:51;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;1;0;4;True;Caller 4043;Opened by  24;Created by 13;Updated by 874;code 7;Resolved by 208;Group 54;?;Location 108;Category 53;Subcategory 194;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000098;C;07/03/2016 15:00;True;False;Do Not Notify;29/02/2016 09:02;29/02/2016 09:08;02/03/2016 14:51;07/03/2016 15:00;1;0;5;True;Caller 4043;Opened by  24;Created by 13;Updated by 908;code 7;Resolved by 208;Group 54;?;Location 108;Category 53;Subcategory 194;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000099;N;29/02/2016 09:06;True;False;Do Not Notify;29/02/2016 09:03;29/02/2016 09:06;01/03/2016 09:05;06/03/2016 10:00;0;0;0;True;Caller 5410;Opened by  180;Created by 81;Updated by 340;code 8;Resolved by 183;Group 70;Resolver 201;Location 51;Category 24;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 201;?;?
INC0000099;G;29/02/2016 09:13;True;False;Do Not Notify;29/02/2016 09:03;29/02/2016 09:06;01/03/2016 09:05;06/03/2016 10:00;1;0;1;True;Caller 5410;Opened by  180;Created by 81;Updated by 750;code 8;Resolved by 183;Group 30;Resolver 201;Location 51;Category 24;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 30;Resolver 201;?;?
INC0000099;N;29/02/2016 09:13;True;False;Do Not Notify;29/02/2016 09:03;29/02/2016 09:06;01/03/2016 09:05;06/03/2016 10:00;1;0;1;True;Caller 5410;Opened by  180;Created by 81;Updated by 750;code 8;Resolved by 183;Group 30;Resolver 201;Location 51;Category 24;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 30;Resolver 201;?;?
INC0000099;K;01/03/2016 09:05;True;False;Do Not Notify;29/02/2016 09:03;29/02/2016 09:06;01/03/2016 09:05;06/03/2016 10:00;1;0;2;True;Caller 5410;Opened by  180;Created by 81;Updated by 789;code 8;Resolved by 183;Group 30;Resolver 201;Location 51;Category 24;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 30;Resolver 201;?;?
INC0000099;R;01/03/2016 09:05;True;False;Do Not Notify;29/02/2016 09:03;29/02/2016 09:06;01/03/2016 09:05;06/03/2016 10:00;1;0;2;True;Caller 5410;Opened by  180;Created by 81;Updated by 789;code 8;Resolved by 183;Group 30;Resolver 201;Location 51;Category 24;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 30;Resolver 201;?;?
INC0000099;C;06/03/2016 10:00;True;False;Do Not Notify;29/02/2016 09:03;29/02/2016 09:06;01/03/2016 09:05;06/03/2016 10:00;1;0;3;True;Caller 5410;Opened by  180;Created by 81;Updated by 908;code 8;Resolved by 183;Group 30;Resolver 201;Location 51;Category 24;Subcategory 164;?;2 - Medium;2 - Medium;3 - Moderate;Group 30;Resolver 201;?;?
INC0000100;A;29/02/2016 09:11;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:11;02/03/2016 14:53;07/03/2016 15:00;0;0;0;True;Caller 3082;Opened by  40;Created by 20;Updated by 88;code 7;Resolved by 208;Group 54;?;Location 161;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000100;A;29/02/2016 10:07;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:11;02/03/2016 14:53;07/03/2016 15:00;0;0;1;True;Caller 3082;Opened by  40;Created by 20;Updated by 451;code 7;Resolved by 208;Group 54;?;Location 161;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000100;K;02/03/2016 14:53;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:11;02/03/2016 14:53;07/03/2016 15:00;0;0;2;True;Caller 3082;Opened by  40;Created by 20;Updated by 874;code 7;Resolved by 208;Group 54;?;Location 161;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000100;R;02/03/2016 14:53;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:11;02/03/2016 14:53;07/03/2016 15:00;0;0;2;True;Caller 3082;Opened by  40;Created by 20;Updated by 874;code 7;Resolved by 208;Group 54;?;Location 161;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000100;C;07/03/2016 15:00;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:11;02/03/2016 14:53;07/03/2016 15:00;0;0;3;True;Caller 3082;Opened by  40;Created by 20;Updated by 908;code 7;Resolved by 208;Group 54;?;Location 161;Category 53;Subcategory 271;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;Problem ID  2;?
INC0000101;N;29/02/2016 09:13;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;0;True;Caller 1892;Opened by  180;Created by 81;Updated by 340;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 42;Subcategory 224;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000101;N;29/02/2016 09:42;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;1;True;Caller 1892;Opened by  180;Created by 81;Updated by 798;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 55;Subcategory 170;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000101;A;29/02/2016 10:28;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;2;True;Caller 1892;Opened by  180;Created by 81;Updated by 15;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 55;Subcategory 170;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000101;A;29/02/2016 10:59;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;3;True;Caller 1892;Opened by  180;Created by 81;Updated by 664;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 55;Subcategory 170;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000101;A;29/02/2016 10:59;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;4;True;Caller 1892;Opened by  180;Created by 81;Updated by 664;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 55;Subcategory 170;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000101;K;29/02/2016 11:00;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;5;True;Caller 1892;Opened by  180;Created by 81;Updated by 664;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 55;Subcategory 170;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000101;R;29/02/2016 11:00;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;5;True;Caller 1892;Opened by  180;Created by 81;Updated by 664;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 55;Subcategory 170;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000101;C;05/03/2016 12:00;True;False;Do Not Notify;29/02/2016 09:05;29/02/2016 09:13;29/02/2016 11:00;05/03/2016 12:00;0;0;6;True;Caller 1892;Opened by  180;Created by 81;Updated by 908;code 6;Resolved by 163;Group 65;Resolver 180;Location 143;Category 55;Subcategory 170;?;2 - Medium;3 - Low;4 - Low;Group 65;Resolver 180;?;?
INC0000102;N;29/02/2016 09:13;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;0;0;0;True;Caller 307;Opened by  131;Created by 62;Updated by 265;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;N;29/02/2016 20:08;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;0;0;1;True;Caller 307;Opened by  131;Created by 62;Updated by 111;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;W;29/02/2016 20:09;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;0;0;2;True;Caller 307;Opened by  131;Created by 62;Updated by 111;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;W;02/03/2016 17:38;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;0;0;3;True;Caller 307;Opened by  131;Created by 62;Updated by 429;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;W;03/03/2016 14:17;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;0;0;4;True;Caller 307;Opened by  131;Created by 62;Updated by 750;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;W;03/03/2016 17:27;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;0;0;5;True;Caller 307;Opened by  131;Created by 62;Updated by 727;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;A;03/03/2016 17:29;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;0;0;6;True;Caller 307;Opened by  131;Created by 62;Updated by 727;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;G;04/03/2016 11:15;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;1;0;7;True;Caller 307;Opened by  131;Created by 62;Updated by 451;code 4;Resolved by 30;Group 50;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 50;Resolver 31;?;?
INC0000102;A;04/03/2016 11:15;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;1;0;7;True;Caller 307;Opened by  131;Created by 62;Updated by 451;code 4;Resolved by 30;Group 50;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 50;Resolver 31;?;?
INC0000102;A;04/03/2016 12:16;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;1;0;8;True;Caller 307;Opened by  131;Created by 62;Updated by 259;code 4;Resolved by 30;Group 50;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 50;Resolver 31;?;?
INC0000102;G;04/03/2016 12:17;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;2;0;9;True;Caller 307;Opened by  131;Created by 62;Updated by 259;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;A;04/03/2016 12:17;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;2;0;9;True;Caller 307;Opened by  131;Created by 62;Updated by 259;code 4;Resolved by 30;Group 70;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000102;G;04/03/2016 14:08;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;3;0;10;True;Caller 307;Opened by  131;Created by 62;Updated by 336;code 4;Resolved by 30;Group 29;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 29;Resolver 31;?;?
INC0000102;A;04/03/2016 14:08;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;3;0;10;True;Caller 307;Opened by  131;Created by 62;Updated by 336;code 4;Resolved by 30;Group 29;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 29;Resolver 31;?;?
INC0000102;G;04/03/2016 15:51;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;4;0;11;True;Caller 307;Opened by  131;Created by 62;Updated by 135;code 4;Resolved by 30;Group 23;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000102;A;04/03/2016 15:51;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;4;0;11;True;Caller 307;Opened by  131;Created by 62;Updated by 135;code 4;Resolved by 30;Group 23;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000102;W;07/03/2016 11:50;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;4;0;12;True;Caller 307;Opened by  131;Created by 62;Updated by 507;code 4;Resolved by 30;Group 23;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000102;W;11/03/2016 11:53;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;4;0;14;True;Caller 307;Opened by  131;Created by 62;Updated by 507;code 4;Resolved by 30;Group 23;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000102;W;14/03/2016 08:12;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;4;0;15;True;Caller 307;Opened by  131;Created by 62;Updated by 135;code 4;Resolved by 30;Group 23;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000102;K;14/03/2016 08:13;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;4;0;16;True;Caller 307;Opened by  131;Created by 62;Updated by 135;code 4;Resolved by 30;Group 23;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000102;R;14/03/2016 08:13;True;False;Do Not Notify;29/02/2016 09:06;29/02/2016 09:13;17/03/2016 16:28;24/03/2016 18:59;4;0;16;True;Caller 307;Opened by  131;Created by 62;Updated by 135;code 4;Resolved by 30;Group 23;Resolver 31;Location 46;Category 37;Subcategory 135;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
